protein_id,has_esm,has_prott5,has_prostt5,has_ankh3_large,has_esm3c
Q9R299_RAT,1,1,1,1,1
Q9R2A0_RAT,1,1,1,1,1
Q9R7B5_CERSP,1,1,1,1,1
Q9R7V3_YERPE,1,1,1,1,1
Q9RAI8_9BACT,1,1,1,1,1
Q9REZ7_BORBO,1,1,1,1,1
Q9RHW0_BACSP,1,1,1,1,1
Q9RI13_YERPE,1,1,1,1,1
Q9RN43_PHOLU,1,1,1,1,1
Q9RN61_STRNO,1,1,1,1,1
Q9RS96_DEIRA,1,1,1,1,1
Q9RUJ1_DEIRA,1,1,1,1,1
Q9RVU2_DEIRA,1,1,1,1,1
Q9RW08_DEIRA,1,1,1,1,1
Q9RW50_DEIRA,1,1,1,1,1
Q9RWB3_DEIRA,1,1,1,1,1
Q9RXM8_DEIRA,1,1,1,1,1
Q9RYW8_DEIRA,1,1,1,1,1
Q9S3Z1_ALIFS,1,1,1,1,1
Q9S446_STAAU,1,1,1,1,1
Q9S574_PSEAI,1,1,1,1,1
Q9S732_ARATH,1,1,1,1,1
Q9S754_ARATH,1,1,1,1,1
Q9S781_ARATH,1,1,1,1,1
Q9S791_ARATH,1,1,1,1,1
Q9S7N6_ARATH,1,1,1,1,1
Q9S7S4_ARATH,1,1,1,1,1
Q9S7S5_ARATH,1,1,1,1,1
Q9S7U3_ARATH,1,1,1,1,1
Q9S7U8_MAIZE,1,1,1,1,1
Q9S7V5_ARATH,1,1,1,1,1
Q9S7W4_ARATH,1,1,1,1,1
Q9S804_ARATH,1,1,1,1,1
Q9S826_ARATH,1,1,1,1,1
Q9S9U2_ARATH,1,1,1,1,1
Q9S9V5_ARATH,1,1,1,1,1
Q9SA55_ARATH,1,1,1,1,1
Q9SAB7_ARATH,1,1,1,1,1
Q9SAC5_ARATH,1,1,1,1,1
Q9SAI7_ARATH,1,1,1,1,1
Q9SB03_ORYSJ,1,1,1,1,1
Q9SBR3_MENPI,1,1,1,1,1
Q9SCZ5_ARATH,1,1,1,1,1
Q9SCZ9_ARATH,1,1,1,1,1
Q9SD79_ARATH,1,1,1,1,1
Q9SEL3_GOSHI,1,1,1,1,1
Q9SF50_ARATH,1,1,1,1,1
Q9SF54_ARATH,1,1,1,1,1
Q9SFB1_ARATH,1,1,1,1,1
Q9SFE3_ARATH,1,1,1,1,1
Q9SFT9_ARATH,1,1,1,1,1
Q9SFU7_ARATH,1,1,1,1,1
Q9SFV0_ARATH,1,1,1,1,1
Q9SG82_ARATH,1,1,1,1,1
Q9SGI3_ARATH,1,1,1,1,1
Q9SGS1_ARATH,1,1,1,1,1
Q9SGW5_ARATH,1,1,1,1,1
Q9SH08_ARATH,1,1,1,1,1
Q9SH37_ARATH,1,1,1,1,1
Q9SHB0_ARATH,1,1,1,1,1
Q9SHG8_ARATH,1,1,1,1,1
Q9SHQ6_ARATH,1,1,1,1,1
Q9SI58_ARATH,1,1,1,1,1
Q9SI97_ARATH,1,1,1,1,1
Q9SIE3_ARATH,1,1,1,1,1
Q9SII4_ARATH,1,1,1,1,1
Q9SIN3_ARATH,1,1,1,1,1
Q9SIQ8_ARATH,1,1,1,1,1
Q9SIT3_ARATH,1,1,1,1,1
Q9SIV6_ARATH,1,1,1,1,1
Q9SIZ5_ARATH,1,1,1,1,1
Q9SJB9_ARATH,1,1,1,1,1
Q9SJI1_ARATH,1,1,1,1,1
Q9SJJ0_ARATH,1,1,1,1,1
Q9SJN3_ARATH,1,1,1,1,1
Q9SJQ0_ARATH,1,1,1,1,1
Q9SJT6_ARATH,1,1,1,1,1
Q9SK46_ARATH,1,1,1,1,1
Q9SK69_ARATH,1,1,1,1,1
Q9SK84_ARATH,1,1,1,1,1
Q9SKA8_ARATH,1,1,1,1,1
Q9SKF8_ARATH,1,1,1,1,1
Q9SKG1_ARATH,1,1,1,1,1
Q9SKI3_ARATH,1,1,1,1,1
Q9SKM4_ARATH,1,1,1,1,1
Q9SKP2_ARATH,1,1,1,1,1
Q9SKU8_ARATH,1,1,1,1,1
Q9SKY5_ARATH,1,1,1,1,1
Q9SKZ7_ARATH,1,1,1,1,1
Q9SL47_ARATH,1,1,1,1,1
Q9SL54_ARATH,1,1,1,1,1
Q9SL96_ARATH,1,1,1,1,1
Q9SLA6_ARATH,1,1,1,1,1
Q9SLC8_ARATH,1,1,1,1,1
Q9SLH1_ARATH,1,1,1,1,1
Q9SLI4_ARATH,1,1,1,1,1
Q9SLP6_MAIZE,1,1,1,1,1
Q9SLX1_MAIZE,1,1,1,1,1
Q9SM20_MAIZE,1,1,1,1,1
Q9SMM7_ARATH,1,1,1,1,1
Q9SMP6_ARATH,1,1,1,1,1
Q9SN24_ARATH,1,1,1,1,1
Q9SN83_ARATH,1,1,1,1,1
Q9SNB5_ARATH,1,1,1,1,1
Q9SPD4_PYTAP,1,1,1,1,1
Q9SPG1_ARATH,1,1,1,1,1
Q9SPG6_ARATH,1,1,1,1,1
Q9SPG7_ARATH,1,1,1,1,1
Q9SPH0_ARATH,1,1,1,1,1
Q9SQR8_ARATH,1,1,1,1,1
Q9SQT6_ARATH,1,1,1,1,1
Q9SQV0_ARATH,1,1,1,1,1
Q9SQY6_ARATH,1,1,1,1,1
Q9SQY7_ARATH,1,1,1,1,1
Q9SR09_ARATH,1,1,1,1,1
Q9SR12_ARATH,1,1,1,1,1
Q9SR67_ARATH,1,1,1,1,1
Q9SRB0_ARATH,1,1,1,1,1
Q9SRQ0_ARATH,1,1,1,1,1
Q9SRR8_ARATH,1,1,1,1,1
Q9SS65_ARATH,1,1,1,1,1
Q9SS69_ARATH,1,1,1,1,1
Q9SSC0_ARATH,1,1,1,1,1
Q9SSC6_ARATH,1,1,1,1,1
Q9SSN4_ARATH,1,1,1,1,1
Q9ST01_MAIZE,1,1,1,1,1
Q9STG5_ARATH,1,1,1,1,1
Q9STI7_ARATH,1,1,1,1,1
Q9STW1_ARATH,1,1,1,1,1
Q9SU32_ARATH,1,1,1,1,1
Q9SU93_ARATH,1,1,1,1,1
Q9SUC4_ARATH,1,1,1,1,1
Q9SUN5_ARATH,1,1,1,1,1
Q9SUR0_ARATH,1,1,1,1,1
Q9SUW6_ARATH,1,1,1,1,1
Q9SUY2_ARATH,1,1,1,1,1
Q9SUZ8_ARATH,1,1,1,1,1
Q9SV14_ARATH,1,1,1,1,1
Q9SV23_ARATH,1,1,1,1,1
Q9SVI9_ARATH,1,1,1,1,1
Q9SVN4_ARATH,1,1,1,1,1
Q9SVQ9_ARATH,1,1,1,1,1
Q9SVX6_ARATH,1,1,1,1,1
Q9SW23_ARATH,1,1,1,1,1
Q9SW41_ARATH,1,1,1,1,1
Q9SWE8_GOSHI,1,1,1,1,1
Q9SWQ6_CHLRE,1,1,1,1,1
Q9SX14_ARATH,1,1,1,1,1
Q9SXA7_ARATH,1,1,1,1,1
Q9SY05_ARATH,1,1,1,1,1
Q9SYB8_ARATH,1,1,1,1,1
Q9SYE2_ARATH,1,1,1,1,1
Q9SYG5_ARATH,1,1,1,1,1
Q9SYL7_ARATH,1,1,1,1,1
Q9SZ65_ARATH,1,1,1,1,1
Q9SZB3_ARATH,1,1,1,1,1
Q9SZB7_ARATH,1,1,1,1,1
Q9SZC2_ARATH,1,1,1,1,1
Q9SZH7_ARATH,1,1,1,1,1
Q9SZR6_ARATH,1,1,1,1,1
Q9T0A6_ARATH,1,1,1,1,1
Q9T0G1_ARATH,1,1,1,1,1
Q9T0H4_ARATH,1,1,1,1,1
Q9T0H6_ARATH,1,1,1,1,1
Q9T0I9_ARATH,1,1,1,1,1
Q9T0J2_ARATH,1,1,1,1,1
Q9T0K8_ARATH,1,1,1,1,1
Q9TNV1_MOUSE,1,1,1,1,1
Q9TPX1_RAT,1,1,1,1,1
Q9TT27_PIG,1,1,1,1,1
Q9TTX7_PIG,1,1,1,1,1
Q9TU26_BOVIN,1,1,1,1,1
Q9TVA8_BOVIN,1,1,1,1,1
Q9TVA9_BOVIN,1,1,1,1,1
Q9TVG2_DROME,1,1,1,1,1
Q9TVI0_DROME,1,1,1,1,1
Q9TVK9_DROME,1,1,1,1,1
Q9TVM9_DROME,1,1,1,1,1
Q9TVQ4_DROME,1,1,1,1,1
Q9TVS7_DROME,1,1,1,1,1
Q9TVY0_DROME,1,1,1,1,1
Q9TW12_DROME,1,1,1,1,1
Q9TW27_DROME,1,1,1,1,1
Q9TW49_DROME,1,1,1,1,1
Q9TW74_DROME,1,1,1,1,1
Q9TW87_DROME,1,1,1,1,1
Q9TXI3_CAEEL,1,1,1,1,1
Q9TXM1_CAEEL,1,1,1,1,1
Q9TXN6_CAEEL,1,1,1,1,1
Q9TXQ9_CAEEL,1,1,1,1,1
Q9TXR4_CAEEL,1,1,1,1,1
Q9TXR6_CAEEL,1,1,1,1,1
Q9TXS0_CAEEL,1,1,1,1,1
Q9TXV2_CAEEL,1,1,1,1,1
Q9TY06_CAEEL,1,1,1,1,1
Q9TY11_DROME,1,1,1,1,1
Q9TY94_PLAF7,1,1,1,1,1
Q9TY99_PLAF7,1,1,1,1,1
Q9TYH1_DROME,1,1,1,1,1
Q9TYS3_CAEEL,1,1,1,1,1
Q9TYS4_CAEEL,1,1,1,1,1
Q9TYW4_CAEEL,1,1,1,1,1
Q9TYW7_CAEEL,1,1,1,1,1
Q9TYX6_CAEEL,1,1,1,1,1
Q9TZ33_CAEEL,1,1,1,1,1
Q9TZ51_CAEEL,1,1,1,1,1
Q9TZ55_CAEEL,1,1,1,1,1
Q9TZ84_CAEEL,1,1,1,1,1
Q9TZD9_CAEEL,1,1,1,1,1
Q9TZI9_CAEEL,1,1,1,1,1
Q9TZK5_CAEEL,1,1,1,1,1
Q9TZK8_CAEEL,1,1,1,1,1
Q9TZN2_CAEEL,1,1,1,1,1
Q9TZN6_DROME,1,1,1,1,1
Q9TZQ2_DROME,1,1,1,1,1
Q9U010_DROME,1,1,1,1,1
Q9U0G5_PLAF7,1,1,1,1,1
Q9U0G6_PLAF7,1,1,1,1,1
Q9U0I6_PLAF7,1,1,1,1,1
Q9U0J0_PLAF7,1,1,1,1,1
Q9U0J2_PLAF7,1,1,1,1,1
Q9U0J7_PLAF7,1,1,1,1,1
Q9U0J9_PLAF7,1,1,1,1,1
Q9U0N4_PLAF7,1,1,1,1,1
Q9U1E8_LEIMA,1,1,1,1,1
Q9U1H1_DROME,1,1,1,1,1
Q9U1H5_DROME,1,1,1,1,1
Q9U1H6_DROME,1,1,1,1,1
Q9U1I0_DROME,1,1,1,1,1
Q9U1I2_DROME,1,1,1,1,1
Q9U1I3_DROME,1,1,1,1,1
Q9U1I6_DROME,1,1,1,1,1
Q9U1I7_DROME,1,1,1,1,1
Q9U1J1_DROME,1,1,1,1,1
Q9U1J9_DROME,1,1,1,1,1
Q9U1K2_DROME,1,1,1,1,1
Q9U1K3_DROME,1,1,1,1,1
Q9U1K4_DROME,1,1,1,1,1
Q9U1K8_DROME,1,1,1,1,1
Q9U1K9_DROME,1,1,1,1,1
Q9U1M4_DROME,1,1,1,1,1
Q9U1P4_CAEEL,1,1,1,1,1
Q9U1Q7_CAEEL,1,1,1,1,1
Q9U1W5_CAEEL,1,1,1,1,1
Q9U1W8_CAEEL,1,1,1,1,1
Q9U1Y0_CAEEL,1,1,1,1,1
Q9U208_CAEEL,1,1,1,1,1
Q9U229_CAEEL,1,1,1,1,1
Q9U245_CAEEL,1,1,1,1,1
Q9U252_CAEEL,1,1,1,1,1
Q9U277_CAEEL,1,1,1,1,1
Q9U295_CAEEL,1,1,1,1,1
Q9U2C3_CAEEL,1,1,1,1,1
Q9U2D2_CAEEL,1,1,1,1,1
Q9U2F5_CAEEL,1,1,1,1,1
Q9U2G4_CAEEL,1,1,1,1,1
Q9U2H4_CAEEL,1,1,1,1,1
Q9U2L2_CAEEL,1,1,1,1,1
Q9U2S4_CAEEL,1,1,1,1,1
Q9U2S6_CAEEL,1,1,1,1,1
Q9U2T9_CAEEL,1,1,1,1,1
Q9U2U0_CAEEL,1,1,1,1,1
Q9U2W9_CAEEL,1,1,1,1,1
Q9U2Y6_CAEEL,1,1,1,1,1
Q9U2Z1_CAEEL,1,1,1,1,1
Q9U302_CAEEL,1,1,1,1,1
Q9U329_CAEEL,1,1,1,1,1
Q9U334_CAEEL,1,1,1,1,1
Q9U364_CAEEL,1,1,1,1,1
Q9U370_CAEEL,1,1,1,1,1
Q9U377_CAEEL,1,1,1,1,1
Q9U379_CAEEL,1,1,1,1,1
Q9U3A6_CAEEL,1,1,1,1,1
Q9U3B9_CAEEL,1,1,1,1,1
Q9U3C1_CAEEL,1,1,1,1,1
Q9U3E2_CAEEL,1,1,1,1,1
Q9U3F0_CAEEL,1,1,1,1,1
Q9U3F2_CAEEL,1,1,1,1,1
Q9U3F8_CAEEL,1,1,1,1,1
Q9U3H4_CAEEL,1,1,1,1,1
Q9U3I6_CAEEL,1,1,1,1,1
Q9U3P5_CAEEL,1,1,1,1,1
Q9U3P9_CAEEL,1,1,1,1,1
Q9U3S5_CAEEL,1,1,1,1,1
Q9U3W4_DROME,1,1,1,1,1
Q9U3W5_DROME,1,1,1,1,1
Q9U3W7_DROME,1,1,1,1,1
Q9U3Y5_DROME,1,1,1,1,1
Q9U3Y7_DROME,1,1,1,1,1
Q9U3Z6_DROME,1,1,1,1,1
Q9U3Z9_DROME,1,1,1,1,1
Q9U401_9TRYP,1,1,1,1,1
Q9U402_9TRYP,1,1,1,1,1
Q9U403_9TRYP,1,1,1,1,1
Q9U404_9TRYP,1,1,1,1,1
Q9U420_9TRYP,1,1,1,1,1
Q9U458_DROME,1,1,1,1,1
Q9U470_DROME,1,1,1,1,1
Q9U472_DROME,1,1,1,1,1
Q9U479_DROME,1,1,1,1,1
Q9U485_DROME,1,1,1,1,1
Q9U4F5_DROME,1,1,1,1,1
Q9U4F8_DROME,1,1,1,1,1
Q9U4G5_DROME,1,1,1,1,1
Q9U4H0_DROME,1,1,1,1,1
Q9U4I2_DROME,1,1,1,1,1
Q9U4J0_DROME,1,1,1,1,1
Q9U4K9_DROME,1,1,1,1,1
Q9U4Q6_DROME,1,1,1,1,1
Q9U4Q7_DROME,1,1,1,1,1
Q9U4Q8_DROME,1,1,1,1,1
Q9U4Q9_DROME,1,1,1,1,1
Q9U4R0_DROME,1,1,1,1,1
Q9U4R2_DROME,1,1,1,1,1
Q9U4R3_DROME,1,1,1,1,1
Q9U4R4_DROME,1,1,1,1,1
Q9U4R5_DROME,1,1,1,1,1
Q9U4W9_DROME,1,1,1,1,1
Q9U4X0_PLAFA,1,1,1,1,1
Q9U4Y0_DROME,1,1,1,1,1
Q9U4Y1_DROME,1,1,1,1,1
Q9U531_DROME,1,1,1,1,1
Q9U5C1_CAEEL,1,1,1,1,1
Q9U5D0_DROME,1,1,1,1,1
Q9U5E0_DROME,1,1,1,1,1
Q9U5J1_9TRYP,1,1,1,1,1
Q9U5L9_PLAF7,1,1,1,1,1
Q9U5M0_PLAF7,1,1,1,1,1
Q9U5W1_DROME,1,1,1,1,1
Q9U5W4_DROME,1,1,1,1,1
Q9U5W7_DROME,1,1,1,1,1
Q9U5W8_DROME,1,1,1,1,1
Q9U5X2_DROME,1,1,1,1,1
Q9U5X8_DROME,1,1,1,1,1
Q9U5Y2_DROME,1,1,1,1,1
Q9U617_DROME,1,1,1,1,1
Q9U624_DROME,1,1,1,1,1
Q9U6D9_DROME,1,1,1,1,1
Q9U6H7_DROME,1,1,1,1,1
Q9U6I2_DROME,1,1,1,1,1
Q9U6M6_DORPE,1,1,1,1,1
Q9U6N4_DROME,1,1,1,1,1
Q9U6P7_DROME,1,1,1,1,1
Q9U6Q2_DROME,1,1,1,1,1
Q9U6R9_DROME,1,1,1,1,1
Q9U6W3_DROME,1,1,1,1,1
Q9U6X3_DROME,1,1,1,1,1
Q9U721_DROME,1,1,1,1,1
Q9U722_DROME,1,1,1,1,1
Q9U740_DROME,1,1,1,1,1
Q9U741_DROME,1,1,1,1,1
Q9U779_DROME,1,1,1,1,1
Q9U787_DROME,1,1,1,1,1
Q9U7A2_DROME,1,1,1,1,1
Q9U7D8_DROME,1,1,1,1,1
Q9U7E6_DROME,1,1,1,1,1
Q9U7F6_ENTHI,1,1,1,1,1
Q9U7P8_DROME,1,1,1,1,1
Q9U8A9_DROME,1,1,1,1,1
Q9U8B9_DROME,1,1,1,1,1
Q9U8G2_9TRYP,1,1,1,1,1
Q9U8L5_DROME,1,1,1,1,1
Q9U8Q0_DROME,1,1,1,1,1
Q9U912_DROME,1,1,1,1,1
Q9U972_DROME,1,1,1,1,1
Q9U982_DROME,1,1,1,1,1
Q9U983_DROME,1,1,1,1,1
Q9U999_DROME,1,1,1,1,1
Q9U9A9_DROME,1,1,1,1,1
Q9U9B0_DROME,1,1,1,1,1
Q9U9D0_DROME,1,1,1,1,1
Q9U9J8_CAEEL,1,1,1,1,1
Q9U9K1_DROME,1,1,1,1,1
Q9U9K9_9TRYP,1,1,1,1,1
Q9U9L0_9TRYP,1,1,1,1,1
Q9U9P3_DROME,1,1,1,1,1
Q9U9P6_DROME,1,1,1,1,1
Q9U9Q1_DROME,1,1,1,1,1
Q9U9Q2_DROME,1,1,1,1,1
Q9U9Q7_DROME,1,1,1,1,1
Q9UA31_DROME,1,1,1,1,1
Q9UA32_DROME,1,1,1,1,1
Q9UA62_CAEEL,1,1,1,1,1
Q9UAC4_DROME,1,1,1,1,1
Q9UAC5_DROME,1,1,1,1,1
Q9UAQ3_CAEEL,1,1,1,1,1
Q9UAQ6_CAEEL,1,1,1,1,1
Q9UAV3_CAEEL,1,1,1,1,1
Q9UAV8_CAEEL,1,1,1,1,1
Q9UB09_DROME,1,1,1,1,1
Q9UB20_DROME,1,1,1,1,1
Q9UB28_CAEEL,1,1,1,1,1
Q9UB29_CAEEL,1,1,1,1,1
Q9UB78_DROME,1,1,1,1,1
Q9UD29_HUMAN,1,1,1,1,1
Q9UIR2_HUMAN,1,1,1,1,1
Q9UK79_HUMAN,1,1,1,1,1
Q9UL10_HUMAN,1,1,1,1,1
Q9UL11_HUMAN,1,1,1,1,1
Q9UL32_HUMAN,1,1,1,1,1
Q9UMW6_HUMAN,1,1,1,1,1
Q9UMZ1_HUMAN,1,1,1,1,1
Q9UP03_HUMAN,1,1,1,1,1
Q9UPF3_HUMAN,1,1,1,1,1
Q9UUY0_NEUCS,1,1,1,1,1
Q9UUY2_NEUCS,1,1,1,1,1
Q9UVV0_ASPFM,1,1,1,1,1
Q9UVV2_ASPFM,1,1,1,1,1
Q9UW88_EMEND,1,1,1,1,1
Q9V392_DROME,1,1,1,1,1
Q9V393_DROME,1,1,1,1,1
Q9V396_DROME,1,1,1,1,1
Q9V397_DROME,1,1,1,1,1
Q9V3A7_DROME,1,1,1,1,1
Q9V3B8_DROME,1,1,1,1,1
Q9V3C2_DROME,1,1,1,1,1
Q9V3C4_DROME,1,1,1,1,1
Q9V3C7_DROME,1,1,1,1,1
Q9V3C8_DROME,1,1,1,1,1
Q9V3D0_DROME,1,1,1,1,1
Q9V3D1_DROME,1,1,1,1,1
Q9V3E3_DROME,1,1,1,1,1
Q9V3E5_DROME,1,1,1,1,1
Q9V3E7_DROME,1,1,1,1,1
Q9V3E9_DROME,1,1,1,1,1
Q9V3F2_DROME,1,1,1,1,1
Q9V3F9_DROME,1,1,1,1,1
Q9V3G8_DROME,1,1,1,1,1
Q9V3H0_DROME,1,1,1,1,1
Q9V3H5_DROME,1,1,1,1,1
Q9V3H7_DROME,1,1,1,1,1
Q9V3H9_DROME,1,1,1,1,1
Q9V3I1_DROME,1,1,1,1,1
Q9V3I3_DROME,1,1,1,1,1
Q9V3J6_DROME,1,1,1,1,1
Q9V3J9_DROME,1,1,1,1,1
Q9V3K8_DROME,1,1,1,1,1
Q9V3L4_DROME,1,1,1,1,1
Q9V3L7_DROME,1,1,1,1,1
Q9V3N4_DROME,1,1,1,1,1
Q9V3N6_DROME,1,1,1,1,1
Q9V3N7_DROME,1,1,1,1,1
Q9V3P3_DROME,1,1,1,1,1
Q9V3Q4_DROME,1,1,1,1,1
Q9V3Q9_DROME,1,1,1,1,1
Q9V3S3_DROME,1,1,1,1,1
Q9V3S6_DROME,1,1,1,1,1
Q9V3T1_DROME,1,1,1,1,1
Q9V3T8_DROME,1,1,1,1,1
Q9V3U6_DROME,1,1,1,1,1
Q9V3V2_DROME,1,1,1,1,1
Q9V3V3_DROME,1,1,1,1,1
Q9V3V6_DROME,1,1,1,1,1
Q9V3V9_DROME,1,1,1,1,1
Q9V3W2_DROME,1,1,1,1,1
Q9V3W7_DROME,1,1,1,1,1
Q9V3X8_DROME,1,1,1,1,1
Q9V3Y5_DROME,1,1,1,1,1
Q9V3Y8_DROME,1,1,1,1,1
Q9V3Z3_DROME,1,1,1,1,1
Q9V3Z4_DROME,1,1,1,1,1
Q9V3Z9_DROME,1,1,1,1,1
Q9V400_DROME,1,1,1,1,1
Q9V405_DROME,1,1,1,1,1
Q9V406_DROME,1,1,1,1,1
Q9V414_DROME,1,1,1,1,1
Q9V416_DROME,1,1,1,1,1
Q9V424_DROME,1,1,1,1,1
Q9V426_DROME,1,1,1,1,1
Q9V428_DROME,1,1,1,1,1
Q9V433_DROME,1,1,1,1,1
Q9V435_DROME,1,1,1,1,1
Q9V436_DROME,1,1,1,1,1
Q9V455_DROME,1,1,1,1,1
Q9V457_DROME,1,1,1,1,1
Q9V471_DROME,1,1,1,1,1
Q9V472_DROME,1,1,1,1,1
Q9V474_DROME,1,1,1,1,1
Q9V475_DROME,1,1,1,1,1
Q9V480_DROME,1,1,1,1,1
Q9V483_DROME,1,1,1,1,1
Q9V490_DROME,1,1,1,1,1
Q9V491_DROME,1,1,1,1,1
Q9V4A0_DROME,1,1,1,1,1
Q9V4B2_DROME,1,1,1,1,1
Q9V4C1_DROME,1,1,1,1,1
Q9V4C4_DROME,1,1,1,1,1
Q9V4C7_DROME,1,1,1,1,1
Q9V4C9_DROME,1,1,1,1,1
Q9V4D4_DROME,1,1,1,1,1
Q9V4D6_DROME,1,1,1,1,1
Q9V4D8_DROME,1,1,1,1,1
Q9V4D9_DROME,1,1,1,1,1
Q9V4E0_DROME,1,1,1,1,1
Q9V4E1_DROME,1,1,1,1,1
Q9V4E5_DROME,1,1,1,1,1
Q9V4E6_DROME,1,1,1,1,1
Q9V4E7_DROME,1,1,1,1,1
Q9V4E9_DROME,1,1,1,1,1
Q9V4F3_DROME,1,1,1,1,1
Q9V4F4_DROME,1,1,1,1,1
Q9V4Y0_DROME,1,1,1,1,1
Q9V5N1_DROME,1,1,1,1,1
Q9V5R2_DROME,1,1,1,1,1
Q9V787_DROME,1,1,1,1,1
Q9V7W9_DROME,1,1,1,1,1
Q9V8V7_DROME,1,1,1,1,1
Q9V8V8_DROME,1,1,1,1,1
Q9V948_DROME,1,1,1,1,1
Q9V9C8_DROME,1,1,1,1,1
Q9V9M6_DROME,1,1,1,1,1
Q9V9M7_DROME,1,1,1,1,1
Q9V9N5_DROME,1,1,1,1,1
Q9V9N7_DROME,1,1,1,1,1
Q9V9Q6_DROME,1,1,1,1,1
Q9V9Q7_DROME,1,1,1,1,1
Q9V9Q9_DROME,1,1,1,1,1
Q9V9R2_DROME,1,1,1,1,1
Q9V9R3_DROME,1,1,1,1,1
Q9V9R6_DROME,1,1,1,1,1
Q9V9S0_DROME,1,1,1,1,1
Q9V9S9_DROME,1,1,1,1,1
Q9V9T2_DROME,1,1,1,1,1
Q9V9T4_DROME,1,1,1,1,1
Q9V9T9_DROME,1,1,1,1,1
Q9V9U1_DROME,1,1,1,1,1
Q9V9U2_DROME,1,1,1,1,1
Q9V9U3_DROME,1,1,1,1,1
Q9V9U6_DROME,1,1,1,1,1
Q9V9V0_DROME,1,1,1,1,1
Q9V9V7_DROME,1,1,1,1,1
Q9V9V8_DROME,1,1,1,1,1
Q9V9W2_DROME,1,1,1,1,1
Q9V9W7_DROME,1,1,1,1,1
Q9V9X0_DROME,1,1,1,1,1
Q9V9X1_DROME,1,1,1,1,1
Q9V9X5_DROME,1,1,1,1,1
Q9V9X7_DROME,1,1,1,1,1
Q9V9X8_DROME,1,1,1,1,1
Q9V9Z3_DROME,1,1,1,1,1
Q9VA06_DROME,1,1,1,1,1
Q9VA09_DROME,1,1,1,1,1
Q9VA10_DROME,1,1,1,1,1
Q9VA16_DROME,1,1,1,1,1
Q9VA17_DROME,1,1,1,1,1
Q9VA18_DROME,1,1,1,1,1
Q9VA22_DROME,1,1,1,1,1
Q9VA35_DROME,1,1,1,1,1
Q9VA36_DROME,1,1,1,1,1
Q9VA41_DROME,1,1,1,1,1
Q9VA42_DROME,1,1,1,1,1
Q9VA48_DROME,1,1,1,1,1
Q9VA52_DROME,1,1,1,1,1
Q9VA56_DROME,1,1,1,1,1
Q9VA58_DROME,1,1,1,1,1
Q9VA59_DROME,1,1,1,1,1
Q9VA61_DROME,1,1,1,1,1
Q9VA63_DROME,1,1,1,1,1
Q9VA75_DROME,1,1,1,1,1
Q9VA81_DROME,1,1,1,1,1
Q9VA95_DROME,1,1,1,1,1
Q9VAA2_DROME,1,1,1,1,1
Q9VAA6_DROME,1,1,1,1,1
Q9VAB9_DROME,1,1,1,1,1
Q9VAC1_DROME,1,1,1,1,1
Q9VAC4_DROME,1,1,1,1,1
Q9VAD0_DROME,1,1,1,1,1
Q9VAD4_DROME,1,1,1,1,1
Q9VAF2_DROME,1,1,1,1,1
Q9VAF4_DROME,1,1,1,1,1
Q9VAF9_DROME,1,1,1,1,1
Q9VAG2_DROME,1,1,1,1,1
Q9VAG5_DROME,1,1,1,1,1
Q9VAH2_DROME,1,1,1,1,1
Q9VAH3_DROME,1,1,1,1,1
Q9VAI2_DROME,1,1,1,1,1
Q9VAJ1_DROME,1,1,1,1,1
Q9VAJ2_DROME,1,1,1,1,1
Q9VAJ5_DROME,1,1,1,1,1
Q9VAK1_DROME,1,1,1,1,1
Q9VAK5_DROME,1,1,1,1,1
Q9VAK7_DROME,1,1,1,1,1
Q9VAL7_DROME,1,1,1,1,1
Q9VAM5_DROME,1,1,1,1,1
Q9VAN7_DROME,1,1,1,1,1
Q9VAN9_DROME,1,1,1,1,1
Q9VAP6_DROME,1,1,1,1,1
Q9VAP8_DROME,1,1,1,1,1
Q9VAQ0_DROME,1,1,1,1,1
Q9VAQ8_DROME,1,1,1,1,1
Q9VAR0_DROME,1,1,1,1,1
Q9VAR1_DROME,1,1,1,1,1
Q9VAR6_DROME,1,1,1,1,1
Q9VAR7_DROME,1,1,1,1,1
Q9VAS8_DROME,1,1,1,1,1
Q9VAS9_DROME,1,1,1,1,1
Q9VAT0_DROME,1,1,1,1,1
Q9VAT5_DROME,1,1,1,1,1
Q9VAT6_DROME,1,1,1,1,1
Q9VAT7_DROME,1,1,1,1,1
Q9VAT8_DROME,1,1,1,1,1
Q9VAU1_DROME,1,1,1,1,1
Q9VAU2_DROME,1,1,1,1,1
Q9VAV5_DROME,1,1,1,1,1
Q9VAV6_DROME,1,1,1,1,1
Q9VAW1_DROME,1,1,1,1,1
Q9VAW2_DROME,1,1,1,1,1
Q9VAW3_DROME,1,1,1,1,1
Q9VAW8_DROME,1,1,1,1,1
Q9VAX3_DROME,1,1,1,1,1
Q9VAX8_DROME,1,1,1,1,1
Q9VAY2_DROME,1,1,1,1,1
Q9VAY4_DROME,1,1,1,1,1
Q9VAY6_DROME,1,1,1,1,1
Q9VAY8_DROME,1,1,1,1,1
Q9VAY9_DROME,1,1,1,1,1
Q9VAZ1_DROME,1,1,1,1,1
Q9VB04_DROME,1,1,1,1,1
Q9VB05_DROME,1,1,1,1,1
Q9VB06_DROME,1,1,1,1,1
Q9VB13_DROME,1,1,1,1,1
Q9VB15_DROME,1,1,1,1,1
Q9VB20_DROME,1,1,1,1,1
